id,depth,geometry
380.0,1.0,"POLYGON ((669.7056274847714 584.8528137423857, 662.6345596729059 577.7817459305202, 655.5634918610405 584.8528137423857, 662.6345596729059 591.9238815542512, 669.7056274847714 584.8528137423857))"
331.0,1.0,"POLYGON ((669.7056274847714 584.8528137423857, 675 590.1471862576143, 675 579.5584412271571, 669.7056274847714 584.8528137423857))"
330.0,1.0,"POLYGON ((669.7056274847714 584.8528137423857, 662.6345596729059 591.9238815542512, 669.7056274847714 598.9949493661167, 675 593.700576850888, 675 590.1471862576143, 669.7056274847714 584.8528137423857))"
379.0,1.0,"POLYGON ((662.6345596729059 591.9238815542512, 655.5634918610405 584.8528137423857, 648.492424049175 591.9238815542512, 655.5634918610406 598.9949493661168, 662.6345596729059 591.9238815542512))"
280.0,1.0,"POLYGON ((669.7056274847714 598.9949493661167, 675 604.2893218813451, 675 593.700576850888, 669.7056274847714 598.9949493661167))"
1348.0,1.0,"POLYGON ((655.5634918610405 330.2943725152286, 660.857864376269 325, 650.2691193458119 325, 655.5634918610405 330.2943725152286))"
1299.0,1.0,"POLYGON ((669.7056274847714 330.2943725152286, 675 325.00000000000006, 675 325, 664.4112549695428 325, 669.7056274847714 330.2943725152286))"
1249.0,1.0,"POLYGON ((669.7056274847714 330.2943725152286, 675 335.5887450304571, 675 325.00000000000006, 669.7056274847714 330.2943725152286))"
1298.0,1.0,"POLYGON ((655.5634918610405 330.2943725152286, 662.6345596729059 337.36544032709406, 669.7056274847714 330.2943725152286, 664.4112549695428 325, 660.857864376269 325, 655.5634918610405 330.2943725152286))"
1248.0,1.0,"POLYGON ((669.7056274847714 330.2943725152286, 662.6345596729059 337.36544032709406, 669.7056274847714 344.43650813895954, 675 339.142135623731, 675 335.5887450304571, 669.7056274847714 330.2943725152286))"
1247.0,1.0,"POLYGON ((669.7056274847714 344.43650813895954, 662.6345596729059 337.36544032709406, 655.5634918610403 344.4365081389595, 662.6345596729059 351.50757595082496, 669.7056274847714 344.43650813895954))"
1198.0,1.0,"POLYGON ((669.7056274847714 344.43650813895954, 675 349.73088065418807, 675 339.142135623731, 669.7056274847714 344.43650813895954))"
1246.0,1.0,"POLYGON ((662.6345596729059 351.50757595082496, 655.5634918610403 344.4365081389595, 648.492424049175 351.507575950825, 655.5634918610405 358.5786437626905, 662.6345596729059 351.50757595082496))"
1197.0,1.0,"POLYGON ((669.7056274847714 344.43650813895954, 662.6345596729059 351.50757595082496, 669.7056274847714 358.57864376269043, 675 353.2842712474619, 675 349.73088065418807, 669.7056274847714 344.43650813895954))"
1147.0,1.0,"POLYGON ((669.7056274847714 358.57864376269043, 675 363.8730162779191, 675 353.2842712474619, 669.7056274847714 358.57864376269043))"
1196.0,1.0,"POLYGON ((669.7056274847714 358.57864376269043, 662.6345596729059 351.50757595082496, 655.5634918610405 358.5786437626905, 662.6345596729059 365.64971157455597, 669.7056274847714 358.57864376269043))"
1146.0,1.0,"POLYGON ((669.7056274847714 358.57864376269043, 662.6345596729059 365.64971157455597, 669.7056274847714 372.72077938642144, 675 367.4264068711928, 675 363.8730162779191, 669.7056274847714 358.57864376269043))"
1195.0,1.0,"POLYGON ((662.6345596729059 365.64971157455597, 655.5634918610405 358.5786437626905, 648.492424049175 365.649711574556, 655.5634918610406 372.7207793864215, 662.6345596729059 365.64971157455597))"
1096.0,1.0,"POLYGON ((669.7056274847714 372.72077938642144, 675 378.01515190165, 675 367.4264068711928, 669.7056274847714 372.72077938642144))"
1145.0,1.0,"POLYGON ((669.7056274847714 372.72077938642144, 662.6345596729059 365.64971157455597, 655.5634918610406 372.7207793864215, 662.634559672906 379.791847198287, 669.7056274847714 372.72077938642144))"
1095.0,1.0,"POLYGON ((669.7056274847714 372.72077938642144, 662.634559672906 379.791847198287, 669.7056274847714 386.86291501015245, 675 381.56854249492386, 675 378.01515190165, 669.7056274847714 372.72077938642144))"
1144.0,1.0,"POLYGON ((662.634559672906 379.791847198287, 655.5634918610406 372.7207793864215, 648.492424049175 379.7918471982869, 655.5634918610405 386.8629150101524, 662.634559672906 379.791847198287))"
1094.0,1.0,"POLYGON ((669.7056274847714 386.86291501015245, 662.634559672906 379.791847198287, 655.5634918610405 386.8629150101524, 662.6345596729059 393.93398282201787, 669.7056274847714 386.86291501015245))"
1045.0,1.0,"POLYGON ((669.7056274847714 386.86291501015245, 675 392.157287525381, 675 381.56854249492386, 669.7056274847714 386.86291501015245))"
